Project name,date added(YYYY-MM-DD),link to YML file
appropedia_org--OSHE_Growbot_Motor_Encoders,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OSHE_Growbot_Motor_Encoders
appropedia_org--OSHE_Growbot_Mounting_Units,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OSHE_Growbot_Mounting_Units
appropedia_org--OSHE_High_Temperature_3D_Printer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OSHE_High_Temperature_3D_Printer
appropedia_org--OSHE_LiDAR_Bot,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OSHE_LiDAR_Bot
appropedia_org--OSHE_Near_Field_Audio_Speaker,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OSHE_Near_Field_Audio_Speaker
appropedia_org--OSHE_Print_Farm_Automation,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OSHE_Print_Farm_Automation
appropedia_org--OSSTIP,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OSSTIP
appropedia_org--OSU_Bike_Trailer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OSU_Bike_Trailer
appropedia_org--OSU_Student_Sustainability_Initiative,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OSU_Student_Sustainability_Initiative
appropedia_org--OTRC_Knee_Joint,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OTRC_Knee_Joint
appropedia_org--Oakton_StableTemp_Economy_Oven,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Oakton_StableTemp_Economy_Oven
appropedia_org--Objectified_%28documentary%29,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Objectified_%28documentary%29
appropedia_org--Occidental_greywater,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Occidental_greywater
appropedia_org--OdoReader,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OdoReader
appropedia_org--Odon_Device_for_assisted_vaginal_delivery,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Odon_Device_for_assisted_vaginal_delivery
appropedia_org--Odor_Baited_Station,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Odor_Baited_Station
appropedia_org--Old_Growth_Cellar_rainwater_catchment,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Old_Growth_Cellar_rainwater_catchment
appropedia_org--Omron_HEM-Solar,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Omron_HEM-Solar
appropedia_org--One_Way_Ratchet,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=One_Way_Ratchet
appropedia_org--Open-Source_Automated_Mapping_Four-Point_Probe,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-Source_Automated_Mapping_Four-Point_Probe
appropedia_org--Open-Source_Grinding_Machine_for_Compression_Screw_Manufacturing,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-Source_Grinding_Machine_for_Compression_Screw_Manufacturing
appropedia_org--Open-Source_Photometric_System_for_Enzymatic_Nitrate_Quantification,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-Source_Photometric_System_for_Enzymatic_Nitrate_Quantification
appropedia_org--Open-Source_Script_for_Design_and_3D_Printing_of_Porous_Structures_for_Soil_Science,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-Source_Script_for_Design_and_3D_Printing_of_Porous_Structures_for_Soil_Science
appropedia_org--Open-Source_Three-Dimensional_Printable_Infant_Clubfoot_Brace,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-Source_Three-Dimensional_Printable_Infant_Clubfoot_Brace
appropedia_org--Open-source%2C_self-replicating_3-D_printer_factory_for_small-business_manufacturing,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source%2C_self-replicating_3-D_printer_factory_for_small-business_manufacturing
appropedia_org--Open-source_3-D_Platform_for_Low-cost_Scientific_Instrument_Ecosystem,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_3-D_Platform_for_Low-cost_Scientific_Instrument_Ecosystem
appropedia_org--Open-source_3D-printable_optics_equipment,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_3D-printable_optics_equipment
appropedia_org--Open-source_Wax_RepRap_3-D_Printer_for_Rapid_Prototyping_Paper-Based_Microfluidics,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_Wax_RepRap_3-D_Printer_for_Rapid_Prototyping_Paper-Based_Microfluidics
appropedia_org--Open-source_chopper_wheel,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_chopper_wheel
appropedia_org--Open-source_colorimeter,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_colorimeter
appropedia_org--Open-source_fiber_optic_cable_holder,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_fiber_optic_cable_holder
appropedia_org--Open-source_hardware_for_science_in_Ecuador,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_hardware_for_science_in_Ecuador
appropedia_org--Open-source_lab_jack,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_lab_jack
appropedia_org--Open-source_lens_holder,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_lens_holder
appropedia_org--Open-source_metal_3-D_printer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_metal_3-D_printer
appropedia_org--Open-source_mirror_mount,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_mirror_mount
appropedia_org--Open-source_mobile_water_quality_testing_platform,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_mobile_water_quality_testing_platform
appropedia_org--Open-source_optical_rail,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_optical_rail
appropedia_org--Open-source_optics_base,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_optics_base
appropedia_org--Open-source_parametric_3-D_printed_slot_die_system_for_thin_film_semiconductor_processing,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_parametric_3-D_printed_slot_die_system_for_thin_film_semiconductor_processing
appropedia_org--Open-source_simple_semiconductor_sample_holder,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_simple_semiconductor_sample_holder
appropedia_org--Open-source_syringe_pump,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open-source_syringe_pump
appropedia_org--OpenCCS,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OpenCCS
appropedia_org--OpenDrop_Digital_Microfluidics_Platform,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=OpenDrop_Digital_Microfluidics_Platform
appropedia_org--Open_Solar_Outdoors_Test_Field,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Solar_Outdoors_Test_Field
appropedia_org--Open_Source_3-D_Filament_Diameter_Sensor_for_Recycling%2C_Winding_and_Additive_Manufacturing_Machines,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_3-D_Filament_Diameter_Sensor_for_Recycling%2C_Winding_and_Additive_Manufacturing_Machines
appropedia_org--Open_Source_3-D_Printed_ISO_8655_Compliant_Multichannel_Pipette,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_3-D_Printed_ISO_8655_Compliant_Multichannel_Pipette
appropedia_org--Open_Source_3-D_Printed_Nutating_Mixer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_3-D_Printed_Nutating_Mixer
appropedia_org--Open_Source_3D_printed_water_pump,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_3D_printed_water_pump
appropedia_org--Open_Source_Arc_Analyzer%3A_Multi-Sensor_Monitoring_of_Wire_Arc_Additive_Manufacturing,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Arc_Analyzer%3A_Multi-Sensor_Monitoring_of_Wire_Arc_Additive_Manufacturing
appropedia_org--Open_Source_Bike_Brake,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Bike_Brake
appropedia_org--Open_Source_Cinematography_Quadcopter,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Cinematography_Quadcopter
appropedia_org--Open_Source_Completely_3-D_Printable_Centrifuge,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Completely_3-D_Printable_Centrifuge
appropedia_org--Open_Source_Computer_Vision-based_Layer-wise_3D_Printing_Analysis,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Computer_Vision-based_Layer-wise_3D_Printing_Analysis
appropedia_org--Open_Source_Digitally_Replicable_Lab-Grade_Scales,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Digitally_Replicable_Lab-Grade_Scales
appropedia_org--Open_Source_Fume_Extractor,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Fume_Extractor
appropedia_org--Open_Source_High-Temperature_Reprap_for_3-D_Printing_Heat-Sterilizable_PPE_and_Other_Applications,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_High-Temperature_Reprap_for_3-D_Printing_Heat-Sterilizable_PPE_and_Other_Applications
appropedia_org--Open_Source_Laboratory_Sample_Rotator_Mixer_and_Shaker,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Laboratory_Sample_Rotator_Mixer_and_Shaker
appropedia_org--Open_Source_Laser_Polymer_Welding_System%3A_Design_and_Characterization_of_Linear_Low-Density_Polyethylene_Multilayer_Welds,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Laser_Polymer_Welding_System%3A_Design_and_Characterization_of_Linear_Low-Density_Polyethylene_Multilayer_Welds
appropedia_org--Open_Source_Low-Cost_Power_Monitoring_System,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Low-Cost_Power_Monitoring_System
appropedia_org--Open_Source_Monochromator,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Monochromator
appropedia_org--Open_Source_Multi-Head_3D_Printer_for_Polymer-Metal_Composite_Component_Manufacturing,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Multi-Head_3D_Printer_for_Polymer-Metal_Composite_Component_Manufacturing
appropedia_org--Open_Source_Pellet_Extruder_Tool_Head_for_a_Desktop_3D_Printer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Pellet_Extruder_Tool_Head_for_a_Desktop_3D_Printer
appropedia_org--Open_Source_Rope_Pump_Valve,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Rope_Pump_Valve
appropedia_org--Open_Source_Salt_Spray_Chamber,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Salt_Spray_Chamber
appropedia_org--Open_Source_Software_Toolchain_for_Automated_Non-Targeted_Screening_for_Toxins_in_Alternative_Foods,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Software_Toolchain_for_Automated_Non-Targeted_Screening_for_Toxins_in_Alternative_Foods
appropedia_org--Open_Source_Solar_CITIES_biodigestor_system,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Solar_CITIES_biodigestor_system
appropedia_org--Open_Source_Ultrasonic_Whistle,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Ultrasonic_Whistle
appropedia_org--Open_Source_User_Interface,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_User_Interface
appropedia_org--Open_Source_Vacuum_Oven_Design_for_Low-Temperature_Drying%3A_Performance_Evaluation_for_Recycled_PET_and_Biomass,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Vacuum_Oven_Design_for_Low-Temperature_Drying%3A_Performance_Evaluation_for_Recycled_PET_and_Biomass
appropedia_org--Open_Source_Waste_Plastic_Granulator,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_Source_Waste_Plastic_Granulator
appropedia_org--Open_house%2FMicrofarm,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_house%2FMicrofarm
appropedia_org--Open_source_3-D_printing_of_OSAT,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_source_3-D_printing_of_OSAT
appropedia_org--Open_source_Inkjet_printers,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_source_Inkjet_printers
appropedia_org--Open_source_cellulose_insulation_manufacturing,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_source_cellulose_insulation_manufacturing
appropedia_org--Open_source_gym_and_fitness_equipment,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_source_gym_and_fitness_equipment
appropedia_org--Open_source_hoe,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_source_hoe
appropedia_org--Open_source_smart_thermostat,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_source_smart_thermostat
appropedia_org--Open_source_solar_spectrum_project,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_source_solar_spectrum_project
appropedia_org--Open_source_syringe_pump_3-D_printer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_source_syringe_pump_3-D_printer
appropedia_org--Open_sustainability,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Open_sustainability
appropedia_org--Optimization_and_CFD_analysis_of_wind-powered_water_pump_system,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Optimization_and_CFD_analysis_of_wind-powered_water_pump_system
appropedia_org--Optimized_Blade_Design_for_Homemade_Windmills,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Optimized_Blade_Design_for_Homemade_Windmills
appropedia_org--Optimized_Water_Catchment_System,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Optimized_Water_Catchment_System
appropedia_org--Optimizing_limited_solar_roof_access_by_exergy_analysis_of_solar_thermal%2C_photovoltaic%2C_and_hybrid_photovoltaic_thermal_systems,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Optimizing_limited_solar_roof_access_by_exergy_analysis_of_solar_thermal%2C_photovoltaic%2C_and_hybrid_photovoltaic_thermal_systems
appropedia_org--Outdoor_Umbrella_Clothes_Dryer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Outdoor_Umbrella_Clothes_Dryer
appropedia_org--Overcoming_Supply_Chain_Disruptions_During_Pandemics_by_Utilizing_Found_Hardware_for_Open_Source_Gentle_Ventilation,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Overcoming_Supply_Chain_Disruptions_During_Pandemics_by_Utilizing_Found_Hardware_for_Open_Source_Gentle_Ventilation
appropedia_org--Ovitrap,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Ovitrap
appropedia_org--PATH_Solar_Powered_Infant_Warmer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=PATH_Solar_Powered_Infant_Warmer
appropedia_org--PET_preparation_protocol%3AMOST,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=PET_preparation_protocol%3AMOST
appropedia_org--POCKET%3A_Miniaturized_Immunoassay_System,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=POCKET%3A_Miniaturized_Immunoassay_System
appropedia_org--PROMPT_Birthing_Simulator,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=PROMPT_Birthing_Simulator
appropedia_org--PVTOM,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=PVTOM
appropedia_org--PV_development_in_Iran,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=PV_development_in_Iran
appropedia_org--PV_on_Golf_Course_Rd%2C_Bayside,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=PV_on_Golf_Course_Rd%2C_Bayside
appropedia_org--Package_for_black_silicon_photodiode,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Package_for_black_silicon_photodiode
appropedia_org--Packaging_Foods_in_Glass_%28Practical_Action_Brief%29,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Packaging_Foods_in_Glass_%28Practical_Action_Brief%29
appropedia_org--Pais_Hexayurt,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Pais_Hexayurt
appropedia_org--Pakistan_sustainable_cotton,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Pakistan_sustainable_cotton
appropedia_org--Pampu_ya_kamba,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Pampu_ya_kamba
appropedia_org--Pandemic_Ventilator,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Pandemic_Ventilator
